//X,Y,Z,gid,one_d,two_d,three_d,cov_to_i,theoretical_i,multiscale_fused,th_confidence
1899.63806152,21216.95507812,38.25707626,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.15429688,21216.69335938,37.75708389,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.63549805,21217.00390625,38.18919373,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.61743164,21217.00000000,38.00917053,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.66638184,21216.66601562,38.06256485,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.63952637,21216.95703125,38.31098175,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.83813477,21216.57812500,37.78461838,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.78076172,21216.76562500,37.78451538,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.83117676,21216.76953125,37.78406143,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.91052246,21217.25781250,37.76169586,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.65466309,21217.19335938,37.79384232,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.08593750,21216.78515625,37.75790787,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.04724121,21216.63867188,37.75534439,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.32104492,21217.28320312,37.73672104,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.63024902,21216.81250000,38.30965805,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.64013672,21217.14453125,37.92705536,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.65600586,21216.56640625,37.79600906,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.70849609,21217.24414062,37.79076767,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.70739746,21217.09960938,37.79024887,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.63659668,21217.00585938,38.38401794,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.60290527,21217.19140625,38.06159592,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.83081055,21217.15625000,37.78361511,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.14001465,21217.12695312,37.74173737,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.11914062,21216.98046875,37.75217819,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.40588379,21216.66210938,37.73208618,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.47912598,21217.34179688,37.71679306,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.65795898,21217.09570312,37.79325104,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.61962891,21216.95117188,38.00472641,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.64721680,21217.15039062,38.37935638,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.62524414,21217.14648438,38.12627029,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.66064453,21217.00000000,37.79253006,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.46606445,21217.09960938,37.72571182,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.65002441,21216.95312500,37.87927246,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.63562012,21217.00390625,38.26095581,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.02685547,21217.11914062,37.76041412,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.94714355,21216.53710938,37.76493454,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.15368652,21217.03125000,37.75057602,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.40502930,21216.75781250,37.73487473,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.03002930,21217.02343750,37.75968170,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.64465332,21217.19921875,38.49240112,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.63867188,21217.19531250,38.25797272,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.15637207,21217.27343750,37.74800491,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.15759277,21216.59960938,37.75563812,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.90197754,21217.06445312,37.77816772,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.96472168,21217.01953125,37.76348877,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.64147949,21217.19726562,38.31239319,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.20434570,21216.50781250,37.74196625,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.15698242,21217.08007812,37.75093842,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.83654785,21216.81835938,37.78435516,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.53698730,21216.55859375,37.80157852,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.66381836,21216.71484375,38.18623352,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.62548828,21216.90625000,38.19031906,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.64111328,21217.19726562,38.38101959,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.28076172,21217.13671875,37.73464966,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.33654785,21217.33398438,37.72919464,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.96789551,21216.58593750,37.76008987,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.66259766,21216.66210938,37.79400253,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.45043945,21216.85742188,37.71435547,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.46899414,21217.19726562,37.72364044,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.62695312,21216.85742188,38.13146591,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.08264160,21217.02734375,37.75630569,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.97241211,21217.11523438,37.76373672,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.64270020,21217.09570312,37.88272858,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.71081543,21217.14843750,37.78940582,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.40234375,21217.33789062,37.72630310,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.96630859,21216.97070312,37.76831436,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.62915039,21216.81054688,38.25580597,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.28515625,21217.37890625,37.72488785,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.63537598,21217.34179688,38.43462372,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.39538574,21217.38476562,37.72589111,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.33654785,21216.70507812,37.73969269,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.63928223,21217.24609375,38.37644577,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.62805176,21217.09765625,38.13114548,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.02392578,21216.58984375,37.76757431,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.71057129,21217.34179688,37.78460312,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.63781738,21216.95507812,38.18473434,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.62377930,21217.19335938,38.17668915,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.67614746,21216.62304688,38.30860138,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.63867188,21217.24414062,38.25400925,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.28417969,21216.99218750,37.73678589,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.20922852,21217.32421875,37.74462891,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.60693359,21217.14453125,38.05787659,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.71057129,21217.00390625,37.78994751,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.78735352,21217.20117188,37.78567505,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.15563965,21217.22460938,37.74053574,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.28466797,21216.60742188,37.74432373,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.48083496,21216.71484375,37.72623825,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.33349609,21216.65820312,37.74001694,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.63891602,21217.00585938,38.43636322,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.66064453,21216.76171875,38.00210953,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.02941895,21217.36132812,37.75657654,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.62524414,21216.85742188,38.06468964,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.94604492,21216.72851562,37.76172256,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.62414551,21216.90625000,38.25267792,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.62756348,21216.90820312,38.30789948,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.28076172,21216.75000000,37.74188232,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.62792969,21217.09765625,38.17710876,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.65991211,21216.76367188,38.18854523,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.65332031,21216.51953125,37.79676437,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.21069336,21217.37304688,37.74280167,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.47448730,21217.24609375,37.71716690,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.71520996,21216.52343750,37.79225922,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.65429688,21216.90625000,37.97477722,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.33728027,21216.94726562,37.73225403,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.08862305,21217.31640625,37.75318527,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.61828613,21216.95312500,38.06101990,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.66259766,21216.90429688,37.79167175,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.83984375,21216.96289062,37.78408051,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.09094238,21216.64257812,37.76383591,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.27795410,21216.84765625,37.74159241,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.96643066,21216.73046875,37.76882935,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.66613770,21216.61718750,37.94099426,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.67102051,21216.61523438,37.88521576,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.67175293,21216.61914062,38.13503647,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.63171387,21217.33984375,38.31289291,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.64550781,21217.15039062,38.43785477,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.69531250,21216.85742188,37.79074097,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.88745117,21217.35156250,37.76538467,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.61071777,21217.09570312,38.06388092,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.65307617,21216.95312500,37.93073273,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.99865723,21216.82812500,37.75789642,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.63220215,21217.33984375,38.26050186,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.78137207,21217.00781250,37.78447723,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.20043945,21216.69726562,37.73947144,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.90832520,21217.35351562,37.76291656,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.47082520,21217.00390625,37.72548294,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.09143066,21216.83398438,37.75878525,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.63281250,21217.14453125,37.98023224,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.08544922,21216.68945312,37.76536179,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.63549805,21217.19140625,37.88043976,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.65893555,21216.76171875,38.05848312,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.63281250,21217.00195312,38.13219833,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.77954102,21216.57421875,37.78863907,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.66699219,21216.71093750,37.85391998,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.28027344,21216.94335938,37.73631287,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.58496094,21217.33203125,37.79111481,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.67370605,21216.62109375,38.25412750,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.62927246,21216.91015625,38.49715424,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.64843750,21217.10156250,38.30563354,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.20312500,21217.27539062,37.73179626,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.33740234,21216.85156250,37.73979187,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.66418457,21216.76757812,38.42793274,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.96667480,21217.35742188,37.76207733,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.78381348,21217.15234375,37.78599167,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.66284180,21216.76562500,38.31521606,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.66564941,21216.71679688,38.25044250,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.46630859,21216.76171875,37.72782516,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.58825684,21216.56250000,37.79736328,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.58813477,21216.51562500,37.79972839,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.77917480,21216.95898438,37.78637314,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.63256836,21216.81250000,38.43181229,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.64819336,21217.10156250,38.38327789,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.61145020,21217.33789062,38.13028717,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.95166016,21216.77734375,37.76215744,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.40844727,21216.90429688,37.71764755,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.15527344,21216.88671875,37.75264740,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
